user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
PK_bin.56.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__	ANI	classification based on placement in class-level tree	GCF_000426485.1, s__Dysgonomonas capnocytophagoides, 95.0, 77.24, 0.105; GCF_900128985.1, s__Dysgonomonas macrotermitis, 95.0, 77.16, 0.11; GCA_945273835.1, s__Dysgonomonas sp945273835, 95.0, 77.15, 0.064; GCF_010501105.1, s__Dysgonomonas sp010501105, 95.0, 77.04, 0.045; GCF_010501065.1, s__Dysgonomonas sp010501065, 95.0, 77.03, 0.07; GCF_001261715.1, s__Dysgonomonas sp001261715, 95.0, 76.99, 0.13; GCF_016652235.1, s__Dysgonomonas sp016652235, 95.0, 76.9, 0.078; GCF_900343125.1, s__Dysgonomonas sp900343125, 95.0, 76.9, 0.078; GCF_900240225.1, s__Dysgonomonas massiliensis, 95.0, 76.87, 0.062; GCA_934668725.1, s__Dysgonomonas sp934668725, 95.0, 76.85, 0.122; GCA_002409595.1, s__Dysgonomonas sp002409595, 95.0, 76.84, 0.088; GCF_000213555.1, s__Dysgonomonas gadei, 95.0, 76.83, 0.053; GCF_011299555.1, s__Dysgonomonas sp011299555, 95.0, 76.79, 0.13; GCF_010501055.1, s__Dysgonomonas sp010501055, 95.0, 76.78, 0.051; GCF_010501075.1, s__Dysgonomonas sp010501075, 95.0, 76.76, 0.036; GCF_001261735.1, s__Dysgonomonas sp001261735, 95.0, 76.75, 0.073; GCF_000711235.1, s__Dysgonomonas sp000711235, 95.0, 76.75, 0.063; GCA_900079725.1, s__Dysgonomonas sp900079725, 95.0, 76.71, 0.056; GCF_010501095.1, s__Dysgonomonas sp010501095, 95.0, 76.71, 0.072; GCA_002482385.1, s__Dysgonomonas sp002482385, 95.0, 76.62, 0.052; GCA_023437305.1, s__Dysgonomonas sp023437305, 95.0, 76.52, 0.08; GCF_003201355.1, s__Dysgonomonas alginatilytica, 95.0, 76.52, 0.136; GCF_000213575.1, s__Dysgonomonas mossii, 95.0, 76.51, 0.095; GCF_004569505.1, s__Dysgonomonas sp900079735, 95.0, 76.5, 0.084; GCF_011039205.1, s__Dysgonomonas sp011039205, 95.0, 76.5, 0.077; GCA_945292135.1, s__Dysgonomonas sp945292135, 95.0, 76.33, 0.076; GCF_014196915.1, s__Dysgonomonas hofstadii, 95.0, 76.18, 0.062; GCA_900556485.1, s__Dysgonomonas sp900556485, 95.0, 76.05, 0.051; GCA_003523545.1, s__Dysgonomonas sp003523545, 95.0, 75.34, 0.042	98.85	11	0.93857	N/A
PK_bin.57.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phenoliruptrix_A	GCF_019511605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phenoliruptrix_A	97.78	0.928	GCF_019511605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phenoliruptrix_A	97.78	0.928	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000472545.1, s__Paraburkholderia sp000472545, 95.0, 94.72, 0.914; GCF_000472445.1, s__Paraburkholderia sp000472445, 95.0, 90.86, 0.866; GCF_902859825.1, s__Paraburkholderia phenoliruptrix, 95.0, 88.41, 0.854; GCF_000172415.1, s__Paraburkholderia graminis, 95.0, 88.27, 0.846; GCA_940746715.1, s__Paraburkholderia sp940746715, 95.0, 88.22, 0.736; GCF_000472525.1, s__Paraburkholderia dilworthii, 95.0, 86.91, 0.83; GCF_904848585.1, s__Paraburkholderia kirstenboschensis, 95.0, 86.84, 0.843; GCF_002879865.1, s__Paraburkholderia rhynchosiae, 95.0, 86.66, 0.816; GCF_000685095.1, s__Paraburkholderia caledonica, 95.0, 86.21, 0.851; GCF_902859915.1, s__Paraburkholderia ultramafica, 95.0, 85.23, 0.734; GCF_000739735.1, s__Paraburkholderia ginsengisoli, 95.0, 85.14, 0.748; GCF_900142195.1, s__Paraburkholderia terricola, 95.0, 85.12, 0.779; GCF_000013645.1, s__Paraburkholderia xenovorans, 95.0, 85.08, 0.762; GCF_004339745.1, s__Paraburkholderia sp004339745, 95.0, 85.03, 0.796; GCF_000020125.1, s__Paraburkholderia phytofirmans, 95.0, 84.99, 0.779; GCF_008369935.1, s__Paraburkholderia panacisoli, 95.0, 84.96, 0.762; GCF_902459535.1, s__Paraburkholderia dioscoreae, 95.0, 84.96, 0.766; GCF_002278075.1, s__Paraburkholderia aromaticivorans, 95.0, 84.95, 0.795; GCF_012689525.1, s__Paraburkholderia aromaticivorans_A, 95.0, 84.91, 0.781; GCF_003002025.1, s__Paraburkholderia sp003002025, 95.0, 84.87, 0.769; GCA_900104795.1, s__Paraburkholderia sp900104795, 95.0, 84.84, 0.783; GCF_013409255.1, s__Paraburkholderia sp000745015, 95.0, 84.83, 0.766; GCF_003269035.1, s__Paraburkholderia bryophila, 95.0, 84.82, 0.759; GCF_902859935.1, s__Paraburkholderia fynbosensis, 95.0, 84.81, 0.755; GCF_002973525.1, s__Paraburkholderia sp002973525, 95.0, 84.8, 0.749; GCF_011752995.1, s__Paraburkholderia sp011752995, 95.0, 84.67, 0.695; GCF_900019265.1, s__Paraburkholderia ribeironis, 95.0, 84.67, 0.707; GCF_001645125.1, s__Paraburkholderia ginsengiterrae, 95.0, 84.66, 0.738; GCF_900177725.1, s__Paraburkholderia susongensis, 95.0, 84.65, 0.716; GCF_012275575.1, s__Paraburkholderia sp012275575, 95.0, 84.62, 0.714; GCF_003368325.1, s__Paraburkholderia caffeinilytica, 95.0, 84.58, 0.756; GCF_003353175.1, s__Paraburkholderia lacunae, 95.0, 84.56, 0.73; GCF_013177735.1, s__Paraburkholderia elongata, 95.0, 84.44, 0.722; GCF_900230185.1, s__Paraburkholderia sp900230185, 95.0, 84.44, 0.752; GCF_009690905.1, s__Paraburkholderia madseniana, 95.0, 84.43, 0.735; GCF_900099835.1, s__Paraburkholderia fungorum_A, 95.0, 84.41, 0.755; GCF_900116445.1, s__Paraburkholderia aspalathi, 95.0, 84.38, 0.745; GCF_003610295.1, s__Paraburkholderia sp003610295, 95.0, 84.38, 0.738; GCF_900996225.1, s__Paraburkholderia sp900996225, 95.0, 84.37, 0.752; GCF_012927125.1, s__Paraburkholderia antibiotica, 95.0, 84.37, 0.745; GCF_905220705.1, s__Paraburkholderia domus, 95.0, 84.31, 0.732; GCF_004197395.1, s__Paraburkholderia sp004197395, 95.0, 84.3, 0.74; GCF_905220975.1, s__Paraburkholderia haematera, 95.0, 84.29, 0.716; GCF_001634365.1, s__Paraburkholderia sp001634365, 95.0, 84.28, 0.716; GCF_902859805.1, s__Paraburkholderia sediminicola, 95.0, 84.27, 0.762; GCF_900142905.1, s__Paraburkholderia sp900142905, 95.0, 84.23, 0.752; GCF_012927345.1, s__Paraburkholderia polaris, 95.0, 84.22, 0.746; GCF_013177695.1, s__Paraburkholderia solitsugae, 95.0, 84.18, 0.728; GCF_003610895.1, s__Paraburkholderia fungorum_B, 95.0, 84.16, 0.744; GCF_902833645.1, s__Paraburkholderia fungorum, 95.0, 84.15, 0.751; GCA_000173575.1, s__Paraburkholderia sp000173575, 95.0, 84.14, 0.666; GCF_001580545.1, s__Paraburkholderia monticola, 95.0, 84.12, 0.73; GCF_021390595.1, s__Paraburkholderia sp021390595, 95.0, 84.11, 0.701; GCF_001931485.1, s__Paraburkholderia sp001931485, 95.0, 84.1, 0.712; GCF_009362785.1, s__Paraburkholderia atlantica, 95.0, 84.1, 0.735; GCF_902833905.1, s__Paraburkholderia tuberum, 95.0, 84.09, 0.731; GCF_020880815.1, s__Paraburkholderia sp020880815, 95.0, 84.08, 0.747; GCF_013366925.1, s__Paraburkholderia youngii, 95.0, 84.02, 0.732; GCF_020881035.1, s__Paraburkholderia sp020881035, 95.0, 83.97, 0.671; GCF_001865575.2, s__Paraburkholderia sprentiae, 95.0, 83.96, 0.717; GCF_014397785.1, s__Paraburkholderia podalyriae, 95.0, 83.95, 0.729; GCF_904848625.1, s__Paraburkholderia metrosideri, 95.0, 83.94, 0.724; GCF_021390495.1, s__Paraburkholderia sp021390495, 95.0, 83.71, 0.74; GCA_940747215.1, s__Paraburkholderia sp940747215, 95.0, 83.61, 0.573; GCF_900996245.1, s__Paraburkholderia sp900996245, 95.0, 83.53, 0.688; GCF_900996235.1, s__Paraburkholderia sp900996235, 95.0, 82.62, 0.618; GCF_900142845.1, s__Paraburkholderia phenazinium_A, 95.0, 82.55, 0.669; GCF_900107685.1, s__Paraburkholderia sartisoli, 95.0, 82.55, 0.616; GCF_900100735.1, s__Paraburkholderia phenazinium, 95.0, 82.4, 0.651; GCF_005503145.1, s__Paraburkholderia sp005503145, 95.0, 82.37, 0.639; GCF_907164575.1, s__Paraburkholderia gardini, 95.0, 82.32, 0.611; GCF_004359985.1, s__Paraburkholderia flava, 95.0, 82.32, 0.628; GCF_003429005.1, s__Paraburkholderia sp003429005, 95.0, 82.25, 0.616; GCF_900007165.1, s__Paraburkholderia piptadeniae, 95.0, 82.2, 0.667; GCF_009362735.1, s__Paraburkholderia franconis, 95.0, 82.15, 0.689; GCF_907164555.1, s__Paraburkholderia saeva, 95.0, 82.15, 0.605; GCF_900141745.1, s__Paraburkholderia phenazinium_B, 95.0, 82.14, 0.609; GCF_900108945.1, s__Paraburkholderia diazotrophica, 95.0, 82.12, 0.683; GCF_007995085.1, s__Paraburkholderia azotifigens, 95.0, 82.02, 0.703; GCF_904848645.1, s__Paraburkholderia sabiae, 95.0, 82.01, 0.694; GCF_002902945.1, s__Paraburkholderia caribensis, 95.0, 81.98, 0.683; GCF_013426895.1, s__Paraburkholderia sp013426895, 95.0, 81.97, 0.685; GCF_017104565.1, s__Paraburkholderia sp017104565, 95.0, 81.95, 0.689; GCF_003443895.1, s__Paraburkholderia phosphatilytica, 95.0, 81.94, 0.628; GCF_017104715.1, s__Paraburkholderia sp017104715, 95.0, 81.94, 0.673; GCF_017814945.1, s__Paraburkholderia sp017814945, 95.0, 81.9, 0.659; GCA_001319865.1, s__Paraburkholderia sp001319865, 95.0, 81.88, 0.616; GCF_003121405.1, s__Paraburkholderia sp003121405, 95.0, 81.84, 0.652; GCF_002902925.1, s__Paraburkholderia terrae, 95.2599, 81.83, 0.691; GCF_013426915.1, s__Paraburkholderia sp013426915, 95.0, 81.78, 0.68; GCF_902859875.1, s__Paraburkholderia solisilvae, 95.0, 81.67, 0.559; GCF_000020045.1, s__Paraburkholderia phymatum, 95.0, 81.63, 0.657; GCF_004361815.1, s__Paraburkholderia sp004361815, 95.0, 81.6, 0.63; GCF_002362315.1, s__Paraburkholderia acidicola, 95.0, 81.55, 0.582; GCF_007556815.1, s__Paraburkholderia megapolitana, 95.0, 81.54, 0.587; GCF_019428685.1, s__Paraburkholderia edwinii, 95.0, 81.36, 0.575; GCF_001922345.1, s__Paraburkholderia sp001922345, 95.0, 81.34, 0.588; GCF_004366595.1, s__Paraburkholderia rhizosphaerae, 95.0, 81.01, 0.559; GCF_009455625.1, s__Paraburkholderia bonniea, 95.0, 78.5, 0.318	79.23	11	N/A	N/A
PK_bin.58.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__DFXE01;s__	N/A	N/A	N/A	N/A	N/A	GCA_002381645.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__DFXE01;s__DFXE01 sp002381645	76.94	0.078	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__DFXE01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	98.37	11	0.9519	N/A
PK_bin.59.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__FLUQ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__FLUQ01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.69	11	0.93756	N/A
PK_bin.6.fa	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	GCF_900099625.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	98.51	0.874	GCF_900099625.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	98.51	0.874	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001591705.1, s__Lactococcus cremoris, 95.0, 87.61, 0.757; GCF_014905395.1, s__Lactococcus taiwanensis, 95.0, 84.72, 0.505; GCF_004210295.1, s__Lactococcus sp004210295, 95.0, 81.43, 0.472; GCF_003627095.1, s__Lactococcus allomyrinae, 95.0, 79.46, 0.41; GCA_934191625.1, s__Lactococcus sp934191625, 95.0, 79.44, 0.213; GCF_002154895.1, s__Lactococcus petauri, 95.0, 79.36, 0.188; GCF_006965445.1, s__Lactococcus protaetiae, 95.0, 79.34, 0.409; GCF_018403745.1, s__Lactococcus formosensis, 95.0, 79.2, 0.212; GCF_016027715.1, s__Lactococcus garvieae_A, 95.0, 79.15, 0.211; GCF_009601015.1, s__Lactococcus hircilactis, 95.0, 79.05, 0.217; GCF_000739975.1, s__Lactococcus garvieae, 95.0, 78.86, 0.235; GCF_003116835.1, s__Lactococcus termiticola, 95.0, 78.54, 0.122; GCF_016758115.1, s__Lactococcus sp002492185, 95.0, 78.38, 0.164; GCF_009601055.1, s__Lactococcus sp009601055, 95.0, 78.35, 0.239; GCF_943193185.1, s__Lactococcus sp943193185, 95.0, 78.13, 0.178; GCF_002441655.1, s__Lactococcus fujiensis, 95.0, 78.03, 0.241; GCF_018403765.1, s__Lactococcus nasutitermitis, 95.0, 77.87, 0.239; GCA_021781855.1, s__Lactococcus sp021781855, 95.0, 77.39, 0.191; GCA_009779335.1, s__Lactococcus sp009779335, 95.0, 77.18, 0.14	95.49	11	N/A	N/A
PK_bin.60.fa	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatolibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_002293315.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatolibacter;s__Scatolibacter sp002293315	75.58	0.051	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scatolibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900197595.1, s__Scatolibacter rhodanostii, 95.0, 76.19, 0.019; GCA_900549675.1, s__Scatolibacter sp900549675, 95.0, 75.15, 0.012	72.55	11	0.93059	N/A
PK_bin.61.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_A	GCF_002849695.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_A	98.09	0.828	GCF_002849695.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_A	98.09	0.828	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_019583405.1, s__Bacteroides fragilis_B, 95.0, 93.16, 0.749; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 87.07, 0.756; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 80.97, 0.21; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 80.62, 0.177; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 80.13, 0.225; GCA_000613465.1, s__Bacteroides nordii, 95.0, 79.42, 0.235; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 79.39, 0.211; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 79.36, 0.211; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 79.34, 0.215; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 79.21, 0.233; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 79.15, 0.196; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 79.13, 0.225; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 79.09, 0.175; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 79.09, 0.184; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 79.08, 0.148; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 79.05, 0.209; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 79.01, 0.174; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 78.98, 0.228; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 78.97, 0.145; GCF_900106755.1, s__Bacteroides faecis, 95.0, 78.89, 0.23; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 78.84, 0.091; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 78.83, 0.193; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 78.76, 0.228; GCF_002222615.2, s__Bacteroides caccae, 95.0, 78.75, 0.207; GCF_900241005.1, s__Bacteroides cutis, 95.0, 78.71, 0.165; GCA_025146565.1, s__Bacteroides eggerthii, 95.0, 78.68, 0.168; GCA_934716785.1, s__Bacteroides sp934716785, 95.0, 78.67, 0.144; GCF_000499785.1, s__Bacteroides neonati, 95.0, 78.67, 0.167; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 78.65, 0.224; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 78.63, 0.203; GCF_009193325.2, s__Bacteroides zhangwenhongii, 95.8579, 78.59, 0.2; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 78.58, 0.192; GCA_025147325.1, s__Bacteroides stercoris, 95.0, 78.51, 0.171; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 78.46, 0.203; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 78.45, 0.214; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 78.38, 0.206; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 78.36, 0.16; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 78.33, 0.182; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 78.32, 0.166; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 78.3, 0.159; GCF_018390535.1, s__Bacteroides propionicigenes, 95.0, 78.27, 0.181; GCA_019416685.1, s__Bacteroides sp900762525, 95.0, 78.25, 0.21; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 78.22, 0.165; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 78.21, 0.191; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 78.21, 0.181; GCF_020091405.1, s__Bacteroides sp900552405, 95.0, 78.2, 0.185; GCA_025147485.1, s__Bacteroides uniformis, 95.0, 78.14, 0.162; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 78.12, 0.128; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 78.02, 0.181; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 78.01, 0.205; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 77.98, 0.135; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.92, 0.178; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 77.91, 0.16; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.9, 0.146; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.81, 0.147; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 77.8, 0.174; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.7, 0.174; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.69, 0.168; GCA_023426145.1, s__Bacteroides sp023426145, 95.0, 77.67, 0.139; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 77.57, 0.131; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.57, 0.153; GCA_021203515.1, s__Bacteroides sp021203515, 95.0, 77.57, 0.159; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 77.55, 0.096; GCA_944322345.1, s__Bacteroides sp944322345, 95.0, 77.54, 0.144; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.51, 0.157; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.48, 0.132; GCA_945607605.1, s__Bacteroides sp945607605, 95.0, 77.45, 0.204; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 77.4, 0.179; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 77.38, 0.149; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.33, 0.172; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 77.33, 0.115; GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 77.25, 0.185; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 77.23, 0.136; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.23, 0.139; GCA_022648295.1, s__Bacteroides sp022648295, 95.0, 77.22, 0.081; GCA_023458215.1, s__Bacteroides sp023458215, 95.0, 77.17, 0.135; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 77.1, 0.099; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 77.07, 0.125; GCA_019412865.1, s__Bacteroides sp019412865, 95.0, 76.9, 0.102; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.75, 0.085; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.41, 0.077	71.9	11	N/A	N/A
PK_bin.62.fa	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_C;s__Fusobacterium_C necrophorum	GCF_004006635.1	95.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_C;s__Fusobacterium_C necrophorum	97.13	0.827	GCF_004006635.1	95.0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_C;s__Fusobacterium_C necrophorum	97.13	0.827	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_C;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003019695.1, s__Fusobacterium_C gonidiaformans, 95.0, 82.54, 0.651	89.97	11	N/A	N/A
PK_bin.63.fa	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__	N/A	N/A	N/A	N/A	N/A	GCA_023525915.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__Adiutrix sp023525915	78.4	0.28	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_001577715.1, s__Adiutrix intracellularis, 95.0, 76.42, 0.041	89.31	11	0.88881	N/A
PK_bin.64.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	GCF_019243775.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	98.78	0.905	GCF_019243775.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	98.78	0.905	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000633515.1, s__Morganella morganii_B, 95.0, 94.12, 0.865; GCF_019242955.1, s__Morganella morganii_A, 95.0, 92.14, 0.854; GCF_003996855.1, s__Morganella morganii_C, 95.0, 92.08, 0.818; GCF_019402645.1, s__Morganella morganii_D, 95.0, 91.88, 0.797; GCF_001676055.1, s__Morganella psychrotolerans_B, 95.0, 83.88, 0.782; GCF_001676155.1, s__Morganella psychrotolerans, 95.0, 83.72, 0.773	87.59	11	N/A	N/A
PK_bin.65.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Entomobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_014672835.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Entomobacter;s__Entomobacter blattae	76.72	0.087	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Entomobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	64.69	11	0.93456	N/A
